# gunzip -c exp/tri2_1600_25600/decode/phone_stats.*.gz | steps/diagnostic/analyze_phone_length_stats.py exp/tri2_1600_25600/graph 
# Started at Thu Jul 21 04:54:25 IST 2016
#
At utterance begin, SIL accounts for 93.5% of phone occurrences, with duration (median, mean, 95-percentile) is (83,97.1,219) frames.
At utterance begin, nonsilence accounts for 6.5% of phone occurrences, with duration (median, mean, 95-percentile) is (7,12.0,44) frames.
At utterance begin, g_B accounts for 1.1% of phone occurrences, with duration (median, mean, 95-percentile) is (7,9.9,23) frames.
At utterance begin, p_B accounts for 0.7% of phone occurrences, with duration (median, mean, 95-percentile) is (9,25.9,74) frames.
At utterance begin, a_B accounts for 0.7% of phone occurrences, with duration (median, mean, 95-percentile) is (7,7.7,15) frames.
At utterance begin, m_B accounts for 0.6% of phone occurrences, with duration (median, mean, 95-percentile) is (6,7.8,14) frames.
At utterance end, SIL accounts for 95.7% of phone occurrences, with duration (median, mean, 95-percentile) is (155,175.0,367) frames.
At utterance end, nonsilence accounts for 4.3% of phone occurrences, with duration (median, mean, 95-percentile) is (58,115.3,368) frames.
At utterance end, r_E accounts for 1.3% of phone occurrences, with duration (median, mean, 95-percentile) is (152,138.7,229) frames.
At utterance end, ii_E accounts for 1.0% of phone occurrences, with duration (median, mean, 95-percentile) is (131,213.6,813) frames.
At utterance end, aa_E accounts for 0.6% of phone occurrences, with duration (median, mean, 95-percentile) is (24,45.4,104) frames.
Overall, nonsilence accounts for 76.4% of phone occurrences, with duration (median, mean, 95-percentile) is (10,13.4,33) frames.
Overall, SIL accounts for 23.6% of phone occurrences, with duration (median, mean, 95-percentile) is (118,136.5,293) frames.
Overall, a_I accounts for 10.9% of phone occurrences, with duration (median, mean, 95-percentile) is (6,7.3,16) frames.
Overall, aa_I accounts for 4.6% of phone occurrences, with duration (median, mean, 95-percentile) is (13,13.9,25) frames.
Overall, r_I accounts for 3.8% of phone occurrences, with duration (median, mean, 95-percentile) is (5,5.6,10) frames.
Overall, l_I accounts for 3.4% of phone occurrences, with duration (median, mean, 95-percentile) is (8,8.6,14) frames.
Overall, ee_I accounts for 2.7% of phone occurrences, with duration (median, mean, 95-percentile) is (12,13.0,23) frames.
Overall, n_I accounts for 2.5% of phone occurrences, with duration (median, mean, 95-percentile) is (8,9.9,20) frames.
Overall, aa_E accounts for 2.4% of phone occurrences, with duration (median, mean, 95-percentile) is (25,27.9,53) frames.
Overall, ii_E accounts for 2.0% of phone occurrences, with duration (median, mean, 95-percentile) is (28,46.1,128) frames.
Overall, r_E accounts for 1.9% of phone occurrences, with duration (median, mean, 95-percentile) is (22,37.6,135) frames.
Overall, uu_I accounts for 1.6% of phone occurrences, with duration (median, mean, 95-percentile) is (11,12.6,25) frames.
Overall, d_I accounts for 1.6% of phone occurrences, with duration (median, mean, 95-percentile) is (8,8.6,15) frames.
Overall, m_I accounts for 1.5% of phone occurrences, with duration (median, mean, 95-percentile) is (8,8.1,13) frames.
Overall, axx_I accounts for 1.5% of phone occurrences, with duration (median, mean, 95-percentile) is (4,4.6,9) frames.
Overall, g_B accounts for 1.5% of phone occurrences, with duration (median, mean, 95-percentile) is (13,14.3,27) frames.
Overall, uu_E accounts for 1.4% of phone occurrences, with duration (median, mean, 95-percentile) is (26,28.6,61) frames.
Overall, ii_I accounts for 1.4% of phone occurrences, with duration (median, mean, 95-percentile) is (9,10.1,19) frames.
Overall, h_I accounts for 1.4% of phone occurrences, with duration (median, mean, 95-percentile) is (7,8.5,19) frames.
Overall, g_I accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (6,6.9,15) frames.
Overall, i_I accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (7,9.1,19) frames.
Overall, tx_I accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (8,8.3,13) frames.
Overall, s_I accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (11,11.9,19) frames.
Overall, n_E accounts for 1.2% of phone occurrences, with duration (median, mean, 95-percentile) is (17,19.4,44) frames.
Overall, aa_B accounts for 1.1% of phone occurrences, with duration (median, mean, 95-percentile) is (21,21.8,33) frames.
Overall, o_I accounts for 1.1% of phone occurrences, with duration (median, mean, 95-percentile) is (11,12.4,23) frames.
Overall, l_E accounts for 1.1% of phone occurrences, with duration (median, mean, 95-percentile) is (17,23.5,60) frames.
Overall, m_B accounts for 1.0% of phone occurrences, with duration (median, mean, 95-percentile) is (12,12.5,21) frames.
Overall, a_B accounts for 1.0% of phone occurrences, with duration (median, mean, 95-percentile) is (12,12.3,19) frames.
Overall, k_B accounts for 1.0% of phone occurrences, with duration (median, mean, 95-percentile) is (8,7.8,11) frames.
Overall, k_I accounts for 0.9% of phone occurrences, with duration (median, mean, 95-percentile) is (9,9.3,15) frames.
Overall, b_B accounts for 0.9% of phone occurrences, with duration (median, mean, 95-percentile) is (12,12.3,21) frames.
Overall, b_I accounts for 0.9% of phone occurrences, with duration (median, mean, 95-percentile) is (7,7.1,12) frames.
Overall, l_B accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (13,12.6,20) frames.
Overall, j_I accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (8,8.5,14) frames.
Overall, c_B accounts for 0.8% of phone occurrences, with duration (median, mean, 95-percentile) is (10,10.5,16) frames.
Overall, s_B accounts for 0.7% of phone occurrences, with duration (median, mean, 95-percentile) is (7,10.1,26) frames.
Overall, u_I accounts for 0.7% of phone occurrences, with duration (median, mean, 95-percentile) is (10,10.8,21) frames.
Overall, p_B accounts for 0.7% of phone occurrences, with duration (median, mean, 95-percentile) is (7,9.2,13) frames.
Overall, y_I accounts for 0.7% of phone occurrences, with duration (median, mean, 95-percentile) is (10,10.4,16) frames.
Overall, w_I accounts for 0.7% of phone occurrences, with duration (median, mean, 95-percentile) is (10,10.4,18) frames.
Overall, h_B accounts for 0.6% of phone occurrences, with duration (median, mean, 95-percentile) is (8,9.4,19) frames.
The optional-silence phone SIL occupies 76.0% of frames overall 
Limiting the stats to the 22.4% of frames not covered by an utterance-[begin/end] phone, optional-silence SIL occupies 0.0% of frames.
Assuming 100 frames per second, the alignments represent 4.3 hours of data, or 1.0 hours if SIL frames are excluded.
Utterance-internal optional-silences SIL comprise 0.0% of utterance-internal phones, with duration (median, mean, 95-percentile) = (0,0.0,0)
# Accounting: time=0 threads=1
